hotel_id,place_id,hotel_name,area,district,province,country,property_category,official_star_rating,google_rating,google_rating_scale,google_review_count,search_price_usd_snapshot,price_note,address,phone,business_status,collected_at,source_url,area_hotel_count,has_price_snapshot,has_official_star_rating,has_phone,has_business_status,review_count_log1p,review_confidence_weight,weighted_google_rating,area_median_google_rating,rating_gap_from_area_median,area_median_price_snapshot,price_gap_from_area_median,price_ratio_to_area_median,price_percentile_within_area,review_count_percentile_within_area,official_facility_id,official_name,official_type,official_star_rating_verified,official_room_count,official_bed_count,official_phone_verified,official_address_area,official_match_score,official_match_method,official_source_url,official_match_status
BOD102,ChIJS-u3SmldvhQRlZlRpyZUPiM,Akyalı Butik Hotel,Güvercinlik,Bodrum,Muğla,Türkiye,Otel,,3.9,5,353,103.0,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Güvercinlik, Adnan Şenses Sokak No:30, 48450 Bodrum/Muğla, Türkiye",+902523745444,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Akyal%C4%B1%20Butik%20Hotel&query_place_id=ChIJS-u3SmldvhQRlZlRpyZUPiM,10,True,False,True,False,5.869296913133774,0.431013431013431,4.163748982498983,4.25,-0.3500000000000001,162.5,-59.5,0.6338461538461538,0.25,0.2,,,,,,,,,,,,UNMATCHED
BOD103,ChIJZXT_SYldvhQRxJH8xVKHKd4,Green Bay Resort & Spa Bodrum,Güvercinlik,Bodrum,Muğla,Türkiye,Otel,,4.5,5,6843,179.0,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Meşelik Mahallesi Kuyucak Mevkii, Meşelik Köyü-Bodrum/Milas Muğla TR, D:82, 48000, Türkiye",+902522110441,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Green%20Bay%20Resort%20%26%20Spa%20Bodrum&query_place_id=ChIJZXT_SYldvhQRxJH8xVKHKd4,10,True,False,True,False,8.831127635012084,0.9362429880968668,4.491299824417386,4.25,0.25,162.5,16.5,1.1015384615384616,0.625,1.0,,,,,,,,,,,,UNMATCHED
BOD104,ChIJI59jNQxdvhQR6UAwxjuwZEI,Greenport Bodrum,Güvercinlik,Bodrum,Muğla,Türkiye,Otel,,3.2,5,1317,98.0,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Güvercinlik, Güvercinlik Blv no:90/1, 48450 Bodrum/Muğla, Türkiye",+902522114142,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Greenport%20Bodrum&query_place_id=ChIJI59jNQxdvhQR6UAwxjuwZEI,10,True,False,True,False,7.183870715062453,0.7386427369601795,3.504100065432791,4.25,-1.0499999999999998,162.5,-64.5,0.6030769230769231,0.125,0.6,,,,,,,,,,,,UNMATCHED
BOD105,ChIJbfTG_XpnvhQR2tmyGkVXGTg,İsolina Hotel,Güvercinlik,Bodrum,Muğla,Türkiye,Otel,,4.1,5,221,195.0,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Güvercinlik mevkii, Gökçeler Küme evleri No 21, 48450 Bodrum/Muğla, Türkiye",+905301023848,,2026-08-24,https://www.google.com/maps/search/?api=1&query=%C4%B0solina%20Hotel&query_place_id=ChIJbfTG_XpnvhQR2tmyGkVXGTg,10,True,False,True,False,5.402677381872279,0.321688500727802,4.27876334303736,4.25,-0.1500000000000003,162.5,32.5,1.2,0.75,0.1,,,,,,,,,,,,UNMATCHED
BOD106,ChIJT9nSrGRdvhQRYfChRvaIDhs,La Blanche Island Bodrum,Güvercinlik,Bodrum,Muğla,Türkiye,Otel,,4.3,5,6594,289.0,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Meşelik Mah. Çomça Mevkii Sok. No:5, 48200, 48450 Bodrum/Muğla, Türkiye",+902523220000,,2026-08-24,https://www.google.com/maps/search/?api=1&query=La%20Blanche%20Island%20Bodrum&query_place_id=ChIJT9nSrGRdvhQRYfChRvaIDhs,10,True,False,True,False,8.794067065151415,0.9339943342776204,4.304194110009443,4.25,0.0499999999999998,162.5,126.5,1.7784615384615383,0.875,0.9,,,,,,,,,,,,UNMATCHED
BOD107,ChIJUcYp3yhnvhQRjQlF4F9hnUU,Le Méridien Bodrum Beach Resort,Güvercinlik,Bodrum,Muğla,Türkiye,Otel,,4.2,5,848,426.0,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Boğaziçi, Yazlik Siteler Sk No:60, 48670 Bodrum/Muğla, Türkiye",+902523110505,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Le%20M%C3%A9ridien%20Bodrum%20Beach%20Resort&query_place_id=ChIJUcYp3yhnvhQRjQlF4F9hnUU,10,True,False,True,False,6.744059186311348,0.6453576864535768,4.257998795027905,4.25,-0.0499999999999998,162.5,263.5,2.621538461538462,1.0,0.5,,,,,,,,,,,,UNMATCHED
BOD108,ChIJq5-unXpdvhQRi6JrB9oJ4xI,Lujo Hotel Bodrum,Güvercinlik,Bodrum,Muğla,Türkiye,Otel,,4.5,5,3189,,,"Meşelik Mah. Çomça Mevkii Sok. No:10, 48200 Bodrum/Muğla, Türkiye",+902523115555,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Lujo%20Hotel%20Bodrum&query_place_id=ChIJq5-unXpdvhQRi6JrB9oJ4xI,10,False,False,True,False,8.06777619577889,0.8725034199726402,4.4826020291837665,4.25,0.25,162.5,,,,0.7,,,,,,,,,,,,UNMATCHED
BOD109,ChIJdYbrTSRdvhQRh7vm5iS1GZU,Oscar Seaside Hotel & Spa,Güvercinlik,Bodrum,Muğla,Türkiye,Otel,,4.0,5,845,146.0,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Güvercinlik, Güvercinlik Blv No:358, 48450 Bodrum/Muğla, Türkiye",+902524000034,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Oscar%20Seaside%20Hotel%20%26%20Spa&query_place_id=ChIJdYbrTSRdvhQRh7vm5iS1GZU,10,True,False,True,False,6.740519359606223,0.6445461479786423,4.1292222857869305,4.25,-0.25,162.5,-16.5,0.8984615384615384,0.5,0.4,,,,,,,,,,,,UNMATCHED
BOD110,ChIJoWHEonBdvhQRaTh2v6-YFFk,Titanic Luxury Collection Bodrum,Güvercinlik,Bodrum,Muğla,Türkiye,Otel,,4.6,5,4656,,,"Meşelik, Çomca Mevkii Sok No:8, 48200 Bodrum/Muğla, Türkiye",+902523115252,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Titanic%20Luxury%20Collection%20Bodrum&query_place_id=ChIJoWHEonBdvhQRaTh2v6-YFFk,10,False,False,True,False,8.446126742982377,0.9090199140960562,4.578487000520629,4.25,0.3499999999999996,162.5,,,,0.8,,,,,,,,,,,,UNMATCHED
BOD111,ChIJy_LJKW1dvhQRtFcx8ZCGnnQ,Zena Hotel Bodrum,Güvercinlik,Bodrum,Muğla,Türkiye,Otel,,4.3,5,373,129.0,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Güvercinlik Mahallesi 2. Sahil Yolu Caddesi, Güvercinlik Blv No:1, 48450 Bodrum/Muğla, Türkiye",+902523745959,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Zena%20Hotel%20Bodrum&query_place_id=ChIJy_LJKW1dvhQRtFcx8ZCGnnQ,10,True,False,True,False,5.924255797414532,0.4445768772348033,4.335292510925705,4.25,0.0499999999999998,162.5,-33.5,0.7938461538461539,0.375,0.3,,,,,,,,,,,,UNMATCHED
BOD112,ChIJub2Eesh1vhQRbe44B-Hl_VY,Azure By Yelken Hotel,Kadıkalesi,Bodrum,Muğla,Türkiye,Otel,,4.4,5,565,962.0,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Peksimet Mah, Kadıkalesi Mevkii, Bozdağ 12. Sokak No: 9/1, 48100, 48400 Bodrum/Muğla, Türkiye",+902524131430,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Azure%20By%20Yelken%20Hotel&query_place_id=ChIJub2Eesh1vhQRbe44B-Hl_VY,4,True,False,True,False,6.338594078203183,0.5480116391852571,4.383521257678629,4.35,0.0500000000000007,446.0,516.0,2.1569506726457397,1.0,0.25,,,,,,,,,,,,UNMATCHED
BOD113,ChIJ5QHeO7h0vhQRW5f2t7UbNjY,Kadıkale Resort,Kadıkalesi,Bodrum,Muğla,Türkiye,Konaklama Tesisi,,4.0,5,2121,,,"Mevkii Turgutreis, Kadıkalesi, Gümüşlük Cd. No:297, 48470 Bodrum/Muğla, Türkiye",+902524240288,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Kad%C4%B1kale%20Resort&query_place_id=ChIJ5QHeO7h0vhQRW5f2t7UbNjY,4,False,False,True,False,7.660114319173928,0.8198685736374178,4.065485278958897,4.35,-0.3499999999999996,446.0,,,,0.5,OFFBOD009,KADIKALE RESORT,5 YILDIZLI T.K.,5.0,197.0,406.0,0252 382 3302,Kadıkalesi,0.75,name_exact,https://mugla.ktb.gov.tr/Eklenti/102365%2Cisletme-belgeli-tesisler--agustospdf.pdf?0=,MATCHED_HIGH_CONFIDENCE
BOD114,ChIJr5VYe7h0vhQRZfJ1v3Rowio,Sianji Well-Being Resort Thermal & Spa,Kadıkalesi,Bodrum,Muğla,Türkiye,Otel,,4.5,5,3245,343.0,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Peksimet, Kadıkalesi Mevki, 48400 Bodrum/Muğla, Türkiye",+902523828217,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Sianji%20Well-Being%20Resort%20Thermal%20%26%20Spa&query_place_id=ChIJr5VYe7h0vhQRZfJ1v3Rowio,4,True,False,True,False,8.085178748074537,0.8744273780652115,4.482864569298482,4.35,0.1500000000000003,446.0,-103.0,0.7690582959641256,0.3333333333333333,0.75,OFFBOD145,SİANJİ WELL-BEING RESORT,MÜSTAKİL APART,4.0,116.0,464.0,0252 382 8217,Turgutreis,0.95,phone_exact,https://mugla.ktb.gov.tr/Eklenti/102365%2Cisletme-belgeli-tesisler--agustospdf.pdf?0=,MATCHED_HIGH_CONFIDENCE
BOD115,ChIJLUJgUsZ0vhQROVv6DEemrZc,Yasmin Bodrum Resort,Kadıkalesi,Bodrum,Muğla,Türkiye,Otel,,4.3,5,5589,446.0,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Peksimet, Gümüşlük Cd., 48400 Bodrum/Muğla, Türkiye",+902524400330,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Yasmin%20Bodrum%20Resort&query_place_id=ChIJLUJgUsZ0vhQROVv6DEemrZc,4,True,False,True,False,8.628734566149145,0.9230388109000826,4.304890242224057,4.35,-0.0499999999999998,446.0,0.0,1.0,0.6666666666666666,1.0,,,,,,,,,,,,UNMATCHED
BOD116,ChIJJVhOE4ZzvhQREUR7QEp_nys,Acropol Of Bodrum Beach Hotel - Restaurant,Ortakent-Yahşi,Bodrum,Muğla,Türkiye,Otel,,4.4,5,361,91.0,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Yahşi Mh, Yalı Cd. No:30/1, 48420 Bodrum/Muğla, Türkiye",+905303397994,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Acropol%20Of%20Bodrum%20Beach%20Hotel%20-%20Restaurant&query_place_id=ChIJJVhOE4ZzvhQREUR7QEp_nys,21,True,False,True,False,5.8916442118257715,0.4365175332527207,4.379456368399839,4.3,0.1000000000000005,130.0,-39.0,0.7,0.0909090909090909,0.6190476190476191,,,,,,,,,,,,UNMATCHED
BOD117,ChIJ3UYteZZyvhQRaBDgP2LJcPk,Altınkaya Hotel,Ortakent-Yahşi,Bodrum,Muğla,Türkiye,Otel,,4.6,5,77,164.0,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Yahşi mahallesi, Güverte Sk. No:5, 48420 Bodrum/Muğla, Türkiye",+905336336765,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Alt%C4%B1nkaya%20Hotel&query_place_id=ChIJ3UYteZZyvhQRaBDgP2LJcPk,21,True,False,True,False,4.356708826689592,0.141804788213628,4.3970725905463475,4.3,0.2999999999999998,130.0,34.0,1.2615384615384615,0.7272727272727273,0.0952380952380952,,,,,,,,,,,,UNMATCHED
BOD118,ChIJKRNjeJZyvhQRaSTxRgOEhLU,Amfora Hotel,Ortakent-Yahşi,Bodrum,Muğla,Türkiye,Otel,,4.1,5,86,,,"Müskebi, Güverte Sk. No:24, 48420 Ortakentyahşi Belediyesi/Bodrum/Muğla, Türkiye",+905327171530,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Amfora%20Hotel&query_place_id=ChIJKRNjeJZyvhQRaSTxRgOEhLU,21,False,False,True,False,4.465908118654584,0.1557971014492753,4.322482638888888,4.3,-0.2000000000000001,130.0,,,,0.1428571428571428,,,,,,,,,,,,UNMATCHED
BOD119,ChIJ76CxR8ByvhQR7KFrMIsIUpY,"Bodrum Suites Apart Otel, Ortakent - Yahşi",Ortakent-Yahşi,Bodrum,Muğla,Türkiye,Otel,,4.5,5,62,,,"Bıtırak Sokak No:9 Yahşi Sahil Bodrum Kargı Caddesi, Ortakent, Yalı Yolu, 48420 Bodrum/Muğla, Türkiye",+902523483313,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Bodrum%20Suites%20Apart%20Otel%2C%20Ortakent%20-%20Yah%C5%9Fi&query_place_id=ChIJ76CxR8ByvhQR7KFrMIsIUpY,21,False,False,True,False,4.143134726391533,0.1174242424242424,4.379565183080808,4.3,0.2000000000000001,130.0,,,,0.0476190476190476,,,,,,,,,,,,UNMATCHED
BOD120,ChIJUXgdaGdzvhQRpglnXqNVesw,Celeste Bella Luxury Hotel & Spa,Ortakent-Yahşi,Bodrum,Muğla,Türkiye,Otel,,4.3,5,258,110.0,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Hortma Caddesi 2773, Sok No:6/A, 48470 Bodrum/Muğla, Türkiye",+902522110405,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Celeste%20Bella%20Luxury%20Hotel%20%26%20Spa&query_place_id=ChIJUXgdaGdzvhQRpglnXqNVesw,21,True,False,True,False,5.556828061699537,0.356353591160221,4.340898365561694,4.3,0.0,130.0,-20.0,0.8461538461538461,0.2727272727272727,0.4761904761904761,,,,,,,,,,,,UNMATCHED
BOD121,ChIJGVS04ZxyvhQRVlMtbXfJzLw,Eskiyalı Otel,Ortakent-Yahşi,Bodrum,Muğla,Türkiye,Otel,,4.5,5,130,,,"Ortakentyahşi Mah. Kabakum Cad. Tersane Sok. No:12, 48960 Bodrum/Muğla, Türkiye",+902523585822,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Eskiyal%C4%B1%20Otel&query_place_id=ChIJGVS04ZxyvhQRVlMtbXfJzLw,21,False,False,True,False,4.875197323201151,0.2181208053691275,4.393306068232662,4.3,0.2000000000000001,130.0,,,,0.3333333333333333,OFFBOD117,ESKİ YALI OTEL,2 YILDIZLI OTEL,2.0,44.0,95.0,0252 358 5822,Ortakent-Yahşi,0.9778,phone_exact,https://mugla.ktb.gov.tr/Eklenti/102365%2Cisletme-belgeli-tesisler--agustospdf.pdf?0=,MATCHED_HIGH_CONFIDENCE
BOD122,ChIJNy1y079yvhQRPQrNUvKMuPY,Florida Otel,Ortakent-Yahşi,Bodrum,Muğla,Türkiye,Otel,,3.9,5,127,,,"Yahşi, 48420 Bodrum/Muğla, Türkiye",,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Florida%20Otel&query_place_id=ChIJNy1y079yvhQRPQrNUvKMuPY,21,False,False,False,False,4.852030263919617,0.2141652613827993,4.264267144463181,4.3,-0.3999999999999999,130.0,,,,0.2857142857142857,,,,,,,,,,,,UNMATCHED
BOD123,ChIJa8cMcJdyvhQRZhPdEzCzXFw,Hotel Marma Beach,Ortakent-Yahşi,Bodrum,Muğla,Türkiye,Otel,,4.2,5,112,,,"Ortakent, Hurma Sk. No:37, 48400 Bodrum/Muğla, Türkiye",+902523484800,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Hotel%20Marma%20Beach&query_place_id=ChIJa8cMcJdyvhQRZhPdEzCzXFw,21,False,False,True,False,4.727387818712341,0.1937716262975778,4.331851931949251,4.3,-0.0999999999999996,130.0,,,,0.1904761904761904,,,,,,,,,,,,UNMATCHED
BOD124,ChIJFXTXHOtzvhQRYFnE9kPoz2c,Irmak Boutique Hotel,Ortakent-Yahşi,Bodrum,Muğla,Türkiye,Otel,,4.6,5,262,,,"Yahşi, Yalı Cd. No:62/1 D:1, 48420 Bodrum/Muğla, Türkiye",+902523483571,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Irmak%20Boutique%20Hotel&query_place_id=ChIJFXTXHOtzvhQRYFnE9kPoz2c,21,False,False,True,False,5.572154032177765,0.3598901098901099,4.448640682234432,4.3,0.2999999999999998,130.0,,,,0.5714285714285714,,,,,,,,,,,,UNMATCHED
BOD125,ChIJN39o0JVyvhQRrcJWBvaq1QY,Kefi Beach Bodrum,Ortakent-Yahşi,Bodrum,Muğla,Türkiye,Otel,,4.3,5,1502,,,"Yahşi, Yalı Cd. No:38, 48200 Bodrum/Muğla, Türkiye",+902523483145,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Kefi%20Beach%20Bodrum&query_place_id=ChIJN39o0JVyvhQRrcJWBvaq1QY,21,False,False,True,False,7.315218389752975,0.7632113821138211,4.315045943428184,4.3,0.0,130.0,,,,0.9523809523809524,,,,,,,,,,,,UNMATCHED
BOD126,ChIJTx1GrvFzvhQRDTWukhLfCZE,Khai Hotel Bodrum,Ortakent-Yahşi,Bodrum,Muğla,Türkiye,Otel,,4.5,5,452,168.0,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Yahşi Mahallesi, Müskebi, Yalı Cd. no 26, 48400 Bodrum/Muğla, Türkiye",+902523483436,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Khai%20Hotel%20Bodrum&query_place_id=ChIJTx1GrvFzvhQRDTWukhLfCZE,21,True,False,True,False,6.115892125483034,0.4923747276688453,4.430730301379811,4.3,0.2000000000000001,130.0,38.0,1.2923076923076924,0.8181818181818182,0.6666666666666666,,,,,,,,,,,,UNMATCHED
BOD127,ChIJfyV0XJtyvhQRU-vFpM2VC0c,Kriss Hotel,Ortakent-Yahşi,Bodrum,Muğla,Türkiye,Otel,,4.2,5,490,114.0,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Müskebi, Servi Çk., 48420 Bodrum/Muğla, Türkiye",+902526060310,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Kriss%20Hotel&query_place_id=ChIJfyV0XJtyvhQRU-vFpM2VC0c,21,True,False,True,False,6.19644412779452,0.5125523012552301,4.279718009065551,4.3,-0.0999999999999996,130.0,-16.0,0.8769230769230769,0.3636363636363636,0.7619047619047619,,,,,,,,,,,,UNMATCHED
BOD128,ChIJj7BWRJdyvhQR4Mm_-tWZXN4,Lugga Boutique Hotel & Beach,Ortakent-Yahşi,Bodrum,Muğla,Türkiye,Otel,,4.6,5,723,308.0,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Yahşi, Eren Sk. No:12, 48420 Bodrum/Muğla, Türkiye",+905327831260,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Lugga%20Boutique%20Hotel%20%26%20Beach&query_place_id=ChIJj7BWRJdyvhQR4Mm_-tWZXN4,21,True,False,True,False,6.584791392385716,0.6080740117746005,4.507325834034202,4.3,0.2999999999999998,130.0,178.0,2.3692307692307693,1.0,0.8571428571428571,,,,,,,,,,,,UNMATCHED
BOD129,ChIJf4088JVyvhQRBpNshFH43hU,Meggs Bodrum,Ortakent-Yahşi,Bodrum,Muğla,Türkiye,Otel,,4.2,5,261,161.0,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Yahşi, Yalı Cd. No:90, 48420 Bodrum/Muğla, Türkiye",+902523484043,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Meggs%20Bodrum&query_place_id=ChIJf4088JVyvhQRBpNshFH43hU,21,True,False,True,False,5.568344503761097,0.359009628610729,4.304828633654287,4.3,-0.0999999999999996,130.0,31.0,1.2384615384615385,0.6363636363636364,0.5238095238095238,,,,,,,,,,,,UNMATCHED
BOD130,ChIJ7xEvaZdyvhQRXeI5Mw_wKBM,Petunya Beach Resort,Ortakent-Yahşi,Bodrum,Muğla,Türkiye,Otel,,3.7,5,2687,,,"Yahşi, Yalı Cd. No:72, 48420 Bodrum/Muğla, Türkiye",+902522110560,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Petunya%20Beach%20Resort&query_place_id=ChIJ7xEvaZdyvhQRXeI5Mw_wKBM,21,False,False,True,False,7.89655270164304,0.8522042499207104,3.798068638333862,4.3,-0.5999999999999996,130.0,,,,1.0,OFFBOD075,PETUNYA BEACH RESORT,4 YILDIZLI OTEL,4.0,248.0,488.0,0252 348 4548,Ortakent-Yahşi,0.75,name_exact,https://mugla.ktb.gov.tr/Eklenti/102365%2Cisletme-belgeli-tesisler--agustospdf.pdf?0=,MATCHED_HIGH_CONFIDENCE
BOD131,ChIJtQfd4BRzvhQRrZlYgS1RXww,Regia Mare Beach Hotel Bodrum,Ortakent-Yahşi,Bodrum,Muğla,Türkiye,Otel,,4.6,5,633,181.0,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Kabakum Cad, Sazlık Sk. No: 13, 48400 Bodrum/Muğla, Türkiye",+902523483833,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Regia%20Mare%20Beach%20Hotel%20Bodrum&query_place_id=ChIJtQfd4BRzvhQRrZlYgS1RXww,21,True,False,True,False,6.452048954437226,0.5759781619654231,4.499736502881407,4.3,0.2999999999999998,130.0,51.0,1.3923076923076922,0.9090909090909092,0.8095238095238095,,,,,,,,,,,,UNMATCHED
BOD132,ChIJmZx5TEBsvhQROxPKGjWkMWw,Viras Hotel & Beach,Ortakent-Yahşi,Bodrum,Muğla,Türkiye,Otel,,4.2,5,747,119.0,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"viras otel, Yahşi, Yalı Cd. No:74, 48000 Bodrum/Muğla, Türkiye",+902523483992,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Viras%20Hotel%20%26%20Beach&query_place_id=ChIJmZx5TEBsvhQROxPKGjWkMWw,21,True,False,True,False,6.617402977974478,0.6158285243198681,4.262828043418521,4.3,-0.0999999999999996,130.0,-11.0,0.9153846153846154,0.4545454545454545,0.9047619047619048,,,,,,,,,,,,UNMATCHED
BOD133,ChIJMdpJ7MByvhQRuh2JibivsGQ,Yahşi Beach Hotel & Restaurant,Ortakent-Yahşi,Bodrum,Muğla,Türkiye,Otel,,4.4,5,190,,,"Yahşi yalısı, Yahşi, Yalı Cd. No:82, 48400 Bodrum/Muğla, Türkiye",+905324256594,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Yah%C5%9Fi%20Beach%20Hotel%20%26%20Restaurant&query_place_id=ChIJMdpJ7MByvhQRuh2JibivsGQ,21,False,False,True,False,5.25227342804663,0.2896341463414634,4.3741012449187,4.3,0.1000000000000005,130.0,,,,0.4285714285714285,,,,,,,,,,,,UNMATCHED
BOD134,ChIJYxRiS85zvhQRMk90w1YF4LY,Yakamoz Otel,Ortakent-Yahşi,Bodrum,Muğla,Türkiye,Otel,,4.0,5,133,,,"Deniz Caddesi, Bodrum Muğla Ortakent Yahşi yalı, Eren Sk., 48000 Bodrum/Muğla, Türkiye",+902523483025,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Yakamoz%20Otel&query_place_id=ChIJYxRiS85zvhQRMk90w1YF4LY,21,False,False,True,False,4.897839799950911,0.2220367278797996,4.282822064552031,4.3,-0.2999999999999998,130.0,,,,0.3809523809523809,,,,,,,,,,,,UNMATCHED
BOD135,ChIJcf2wnKZzvhQRd-kpYVUDwmU,Yılmaz Hotel | Bodrum Ortakent Otelleri,Ortakent-Yahşi,Bodrum,Muğla,Türkiye,Otel,,3.9,5,114,105.0,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Müskebi, Zümrüt Sk. 22a, 48420 Bodrum/Muğla, Türkiye",+902523585508,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Y%C4%B1lmaz%20Hotel%20%7C%20Bodrum%20Ortakent%20Otelleri&query_place_id=ChIJcf2wnKZzvhQRd-kpYVUDwmU,21,True,False,True,False,4.74493212836325,0.196551724137931,4.272431752873563,4.3,-0.3999999999999999,130.0,-25.0,0.8076923076923077,0.1818181818181818,0.238095238095238,,,,,,,,,,,,UNMATCHED
BOD136,ChIJC5xB5JVyvhQRuZ27AXQ8wcw,Zest Exclusive Hotel and Spa,Ortakent-Yahşi,Bodrum,Muğla,Türkiye,Otel,,4.5,5,467,130.0,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Yahşi, Asma Sk. No: 32, 48420 Bodrum/Muğla, Türkiye",+902523483990,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Zest%20Exclusive%20Hotel%20and%20Spa&query_place_id=ChIJC5xB5JVyvhQRuZ27AXQ8wcw,21,True,False,True,False,6.148468295917647,0.5005359056806002,4.4318439621293315,4.3,0.2000000000000001,130.0,0.0,1.0,0.5454545454545454,0.7142857142857143,OFFBOD113,ZEST FOR LİFE,3 YILDIZLI OTEL,3.0,24.0,48.0,0252 348 3990,Ortakent-Yahşi,0.95,phone_exact,https://mugla.ktb.gov.tr/Eklenti/102365%2Cisletme-belgeli-tesisler--agustospdf.pdf?0=,MATCHED_HIGH_CONFIDENCE
BOD137,ChIJP_oTRTNpvhQR0-1XqVIqx1E,Armagan Apart Hotel,Torba,Bodrum,Muğla,Türkiye,Otel,,4.0,5,78,85.0,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Torba, Rıza Anter Cd. No:84, 48400 Bodrum/Muğla, Türkiye",+905334748770,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Armagan%20Apart%20Hotel&query_place_id=ChIJP_oTRTNpvhQR0-1XqVIqx1E,21,True,False,True,False,4.3694478524670215,0.1433823529411764,4.311416207107843,4.4,-0.4000000000000003,248.0,-163.0,0.3427419354838709,0.0588235294117647,0.1428571428571428,,,,,,,,,,,,UNMATCHED
BOD138,ChIJafxfSwBvvhQRMPAOstUviZY,Bodrum Blue Bay Otel,Torba,Bodrum,Muğla,Türkiye,Otel,,3.7,5,51,120.0,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Torba, Irmak Sk. No:6, 48400 Bodrum/Muğla, Türkiye",+905308346979,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Bodrum%20Blue%20Bay%20Otel&query_place_id=ChIJafxfSwBvvhQRMPAOstUviZY,21,True,False,True,False,3.951243718581427,0.0986460348162475,4.298085912314636,4.4,-0.7000000000000002,248.0,-128.0,0.4838709677419355,0.2352941176470588,0.0476190476190476,,,,,,,,,,,,UNMATCHED
