hotel_id,place_id,hotel_name,area,district,province,country,property_category,official_star_rating,google_rating,google_rating_scale,google_review_count,search_price_usd_snapshot,price_note,address,phone,business_status,collected_at,source_url
BOD161,ChIJtyzQYFF1vhQRe6igOmFD_b0,MyElla Hotel Resort & Spa,Turgutreis,Bodrum,Muğla,Türkiye,Otel,,3.9,5,2926,125,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Bahçelievler, Zeyyat Mandalinci Cad No:155, 48400 Bodrum/Muğla, Türkiye",+902523112121,,2026-08-24,https://www.google.com/maps/search/?api=1&query=MyElla%20Hotel%20Resort%20%26%20Spa&query_place_id=ChIJtyzQYFF1vhQRe6igOmFD_b0
BOD162,ChIJ8wH_8aALvhQRFJB5ItnnBjM,Rammos Managed by Dedeman,Turgutreis,Bodrum,Muğla,Türkiye,Otel,,4.6,5,615,122,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Turgutreis, Gazi Mustafa Kemal Blv. No: 327 B, 48960 Bodrum/Muğla, Türkiye",+902523118888,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Rammos%20Managed%20by%20Dedeman&query_place_id=ChIJ8wH_8aALvhQRFJB5ItnnBjM
BOD163,ChIJ5VcB4U0LvhQROU2PptPl_WE,Sundance Resort,Turgutreis,Bodrum,Muğla,Türkiye,Otel,,4.0,5,1344,66,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Bahcelievler Mah, Bahçelievler, Bahçelievler Cd. No:123, 48400 Bodrum/Muğla, Türkiye",+902523828898,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Sundance%20Resort&query_place_id=ChIJ5VcB4U0LvhQROU2PptPl_WE
BOD164,ChIJ26veg4ILvhQR1JYSvVp6xwM,Swissôtel Resort Bodrum Sahili,Turgutreis,Bodrum,Muğla,Türkiye,Otel,,4.7,5,1608,304,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Turgutreis, Gazi Mustafa Kemal Blv. No:42, 48960 Bodrum/Muğla, Türkiye",+902523113333,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Swiss%C3%B4tel%20Resort%20Bodrum%20Sahili&query_place_id=ChIJ26veg4ILvhQR1JYSvVp6xwM
BOD165,ChIJRe4nqE9vvhQR_VhhTqDbel4,Caja by Maxx Royal,Türkbükü,Bodrum,Muğla,Türkiye,Otel,,4.6,5,135,3158,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Türkbükü, 149 Sokak No :18 D:1, 48400 Bodrum/Muğla, Türkiye",+904443020,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Caja%20by%20Maxx%20Royal&query_place_id=ChIJRe4nqE9vvhQR_VhhTqDbel4
BOD166,ChIJs8PYiA9pvhQRk_cQYHnH5Us,Divan Bodrum,Türkbükü,Bodrum,Muğla,Türkiye,Otel,,4.5,5,753,590,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Türkbükü, Keleş Harim Cd. No:22, 48400 Bodrum/Muğla, Türkiye",+902523775601,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Divan%20Bodrum&query_place_id=ChIJs8PYiA9pvhQRk_cQYHnH5Us
BOD167,ChIJ6WwC3sdvvhQRLjhzMj9H8wU,Elista Hotel & Spa,Türkbükü,Bodrum,Muğla,Türkiye,Otel,,4.6,5,231,263,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Türkbükü, Liman Cd. No:65 D:1, 48483 Bodrum/Muğla, Türkiye",+905426509990,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Elista%20Hotel%20%26%20Spa&query_place_id=ChIJ6WwC3sdvvhQRLjhzMj9H8wU
BOD168,ChIJIzcNzrdvvhQRubhhrYtOPbo,Kuum Hotel & SPA Bodrum,Türkbükü,Bodrum,Muğla,Türkiye,Otel,,4.3,5,983,446,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Türkbükü, Atatürk Cd. No:150, 48400 Bodrum/Muğla, Türkiye",+902523110060,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Kuum%20Hotel%20%26%20SPA%20Bodrum&query_place_id=ChIJIzcNzrdvvhQRubhhrYtOPbo
BOD169,ChIJybTpQuxvvhQRvHMQvLA1YMk,MACAKIZI BODRUM,Türkbükü,Bodrum,Muğla,Türkiye,Otel,,4.3,5,1247,805,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Türkbükü, Narçiçeği Sokak, 48400 Bodrum/Muğla, Türkiye",+902523112400,,2026-08-24,https://www.google.com/maps/search/?api=1&query=MACAKIZI%20BODRUM&query_place_id=ChIJybTpQuxvvhQRvHMQvLA1YMk
BOD170,ChIJg_pNr-5vvhQR518b5F4UXf4,No:81 Hotel,Türkbükü,Bodrum,Muğla,Türkiye,Otel,,4.4,5,321,474,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Göltürkbükü Mah. Keleşharım Cad. 104. Sok. No, D:6, 48483 Bodrum/Muğla, Türkiye",+902523776105,,2026-08-24,https://www.google.com/maps/search/?api=1&query=No%3A81%20Hotel&query_place_id=ChIJg_pNr-5vvhQR518b5F4UXf4
BOD171,ChIJIwHTow1xvhQR_K-gB02mPoA,4 reasons Hotel Yalikavak,Yalıkavak,Bodrum,Muğla,Türkiye,Otel,,4.8,5,194,172,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Mevkii, Tilkicik, Bakan Cd. No:8, 48430 Bodrum/Muğla, Türkiye",+902523853212,,2026-08-24,https://www.google.com/maps/search/?api=1&query=4%20reasons%20Hotel%20Yalikavak&query_place_id=ChIJIwHTow1xvhQR_K-gB02mPoA
BOD172,ChIJ7eSyBNZxvhQRvHKx3HFCrY8,Ailla Yalıkavak,Yalıkavak,Bodrum,Muğla,Türkiye,Otel,,4.9,5,69,473,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Geriş, Ömer Efendi Cd. No:48, 48990 Bodrum/Muğla, Türkiye",+902523852529,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Ailla%20Yal%C4%B1kavak&query_place_id=ChIJ7eSyBNZxvhQRvHKx3HFCrY8
BOD173,ChIJd1cFeFVxvhQRtZewAJ8VspU,Allium Bodrum Resort & Spa,Yalıkavak,Bodrum,Muğla,Türkiye,Otel,,4.8,5,528,610,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Geriş, Çökertme Cd. No:68 L/1, 48990 Bodrum/Muğla, Türkiye",+902523110717,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Allium%20Bodrum%20Resort%20%26%20Spa&query_place_id=ChIJd1cFeFVxvhQRtZewAJ8VspU
BOD174,ChIJ64c8B-1xvhQRa88T93yeRZQ,Arts Hotel Bodrum Yalıkavak,Yalıkavak,Bodrum,Muğla,Türkiye,Otel,,4.5,5,299,318,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Yalıkavak Mah. Tilkicik Cad, Yalıkavak, Demirci Sok No:7, 48990 Bodrum/Muğla, Türkiye",+902523853838,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Arts%20Hotel%20Bodrum%20Yal%C4%B1kavak&query_place_id=ChIJ64c8B-1xvhQRa88T93yeRZQ
BOD175,ChIJTwRQXTpxvhQRdZVQJKp8Qdk,Avantgarde Refined Hotel | Yalıkavak,Yalıkavak,Bodrum,Muğla,Türkiye,Otel,,4.5,5,437,341,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Otobüs Durağı, Yalıkavak, Küdür Cd., 48990 Bodrum/Muğla, Türkiye",+902523853765,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Avantgarde%20Refined%20Hotel%20%7C%20Yal%C4%B1kavak&query_place_id=ChIJTwRQXTpxvhQRdZVQJKp8Qdk
BOD176,ChIJa9SmoSpxvhQRmGcrQAtAIuQ,Blue Point Yalikavak,Yalıkavak,Bodrum,Muğla,Türkiye,Otel,,4.5,5,129,197,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Yalıkavak, Plaj Cd. No:14, 48400 Bodrum/Muğla, Türkiye",+905527948480,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Blue%20Point%20Yalikavak&query_place_id=ChIJa9SmoSpxvhQRmGcrQAtAIuQ
BOD177,ChIJ06hnbDpxvhQRaVw-pnfuqb4,Delta Hotels By Marriott Bodrum,Yalıkavak,Bodrum,Muğla,Türkiye,Otel,,4.0,5,2444,365,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Merkez, Sanatçı Evleri Cd. No:29, 48990 Bodrum/Muğla, Türkiye",+902522110404,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Delta%20Hotels%20By%20Marriott%20Bodrum&query_place_id=ChIJ06hnbDpxvhQRaVw-pnfuqb4
BOD178,ChIJPwvM3GlxvhQRLEm2Q6AICZ8,Highlight Hotel Yalıkavak,Yalıkavak,Bodrum,Muğla,Türkiye,Otel,,4.3,5,387,341,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Merkez Mah Tilkicik Cad, Dirmil, 182. Sokak No:3, 48990 Bodrum/Muğla, Türkiye",,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Highlight%20Hotel%20Yal%C4%B1kavak&query_place_id=ChIJPwvM3GlxvhQRLEm2Q6AICZ8
BOD179,ChIJq5z7LcxxvhQR9JdCxeV2fjk,Lizbonia Otel Yalikavak,Yalıkavak,Bodrum,Muğla,Türkiye,Otel,,4.3,5,121,135,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"No:44, Plaj Cd., 48400 Bodrum/Muğla, Türkiye",+905464666836,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Lizbonia%20Otel%20Yalikavak&query_place_id=ChIJq5z7LcxxvhQR9JdCxeV2fjk
BOD180,ChIJ6d0IfpdxvhQR0QaNuaLErhA,MGallery The Bodrum Hotel Yalıkavak,Yalıkavak,Bodrum,Muğla,Türkiye,Otel,,4.6,5,649,427,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Yalıkavak, 91. Sk. No:6, 48990 Bodrum/Muğla, Türkiye",+902523854200,,2026-08-24,https://www.google.com/maps/search/?api=1&query=MGallery%20The%20Bodrum%20Hotel%20Yal%C4%B1kavak&query_place_id=ChIJ6d0IfpdxvhQR0QaNuaLErhA
BOD181,ChIJs9GI1vhwvhQRSJ8c9Yq49ko,Palmalife Bodrum Resort & Spa,Yalıkavak,Bodrum,Muğla,Türkiye,Otel,,4.3,5,261,173,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Dirmil, Şendoğan Cd. No:52, 48990 Bodrum/Muğla, Türkiye",+905322199841,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Palmalife%20Bodrum%20Resort%20%26%20Spa&query_place_id=ChIJs9GI1vhwvhQRSJ8c9Yq49ko
BOD182,ChIJIUX1vRlxvhQRqp5AVPOE3LI,Root Redrock Villas Yalıkavak - Bodrum,Yalıkavak,Bodrum,Muğla,Türkiye,Otel,,4.2,5,41,414,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Yalıkavak, 94. Sk. No:7, 48990 Bodrum/Muğla, Türkiye",+905301607718,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Root%20Redrock%20Villas%20Yal%C4%B1kavak%20-%20Bodrum&query_place_id=ChIJIUX1vRlxvhQRqp5AVPOE3LI
BOD183,ChIJbdbMkDNxvhQRjkHyqghCIqY,Ruins Luxury Resort,Yalıkavak,Bodrum,Muğla,Türkiye,Otel,,4.2,5,462,301,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Dirmil, Tilkicik Cd. No:89, 48990 Bodrum/Muğla, Türkiye",+902523853001,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Ruins%20Luxury%20Resort&query_place_id=ChIJbdbMkDNxvhQRjkHyqghCIqY
BOD184,ChIJ_Vp9tWtxvhQRBTTaNx7WlDI,Sea Palm Otel -YALIKAVAK,Yalıkavak,Bodrum,Muğla,Türkiye,Otel,,4.7,5,293,176,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"marina, Yalıkavak, Cumhuriyet Cd. No:9, 48990 Bodrum/Muğla, Türkiye",+905423854888,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Sea%20Palm%20Otel%20-YALIKAVAK&query_place_id=ChIJ_Vp9tWtxvhQRBTTaNx7WlDI
BOD185,ChIJBTztm0hxvhQRpOVHx_pTXWQ,Sezz Hotels Spa Wellness Yalıkavak,Yalıkavak,Bodrum,Muğla,Türkiye,Otel,,4.9,5,114,485,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Yalıkavak, 6844 Sk No 23, 48990 Bodrum/Muğla, Türkiye",+905338184822,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Sezz%20Hotels%20Spa%20Wellness%20Yal%C4%B1kavak&query_place_id=ChIJBTztm0hxvhQRpOVHx_pTXWQ
BOD186,ChIJ18lqtxJ0vhQRqcNO73L6RPs,Sirene Luxury Hotel Bodrum,Yalıkavak,Bodrum,Muğla,Türkiye,Otel,,4.3,5,673,388,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Geriş Mahallesi Erdemil Caddesi No:80/A-1 Yalıkavak, 48990 Bodrum/Muğla, Türkiye",+902523112525,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Sirene%20Luxury%20Hotel%20Bodrum&query_place_id=ChIJ18lqtxJ0vhQRqcNO73L6RPs
BOD187,ChIJi8QGvFtxvhQRzIMdOTRZIBE,Spektr Boutique Hotel Yalikavak,Yalıkavak,Bodrum,Muğla,Türkiye,Otel,,4.5,5,330,209,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Geriş Mah, Geriş, 6026. Sokak NO:5/A B-C-D, 48990 Bodrum/Muğla, Türkiye",+905422381848,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Spektr%20Boutique%20Hotel%20Yalikavak&query_place_id=ChIJi8QGvFtxvhQRzIMdOTRZIBE
BOD188,ChIJ_2z-SKNtvhQR0aTUt1j8QJk,Tangiers Hotel Yalıkavak,Yalıkavak,Bodrum,Muğla,Türkiye,Otel,,4.1,5,85,196,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Yalıkavak, Çarşı Cd. No:42, 48990 Bodrum/Muğla, Türkiye",+902522771266,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Tangiers%20Hotel%20Yal%C4%B1kavak&query_place_id=ChIJ_2z-SKNtvhQR0aTUt1j8QJk
BOD189,ChIJzZ-AXwhxvhQRIcUswS4ooeI,The Bodrum EDITION,Yalıkavak,Bodrum,Muğla,Türkiye,Otel,,4.4,5,1016,841,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Dirmil, Balyek Cd. No 5A, 48400 Bodrum/Muğla, Türkiye",+902523113131,,2026-08-24,https://www.google.com/maps/search/?api=1&query=The%20Bodrum%20EDITION&query_place_id=ChIJzZ-AXwhxvhQRIcUswS4ooeI
BOD190,ChIJ3Z4rPURxvhQRecoeZJ3euTg,The Sign Highlight Hotel,Yalıkavak,Bodrum,Muğla,Türkiye,Otel,,4.3,5,125,289,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Merkez Mah, Tilkicik Cd. No:182 Sk No:3, 48990 Bodrum/Muğla, Türkiye",+902526111010,,2026-08-24,https://www.google.com/maps/search/?api=1&query=The%20Sign%20Highlight%20Hotel&query_place_id=ChIJ3Z4rPURxvhQRecoeZJ3euTg
BOD191,ChIJ7QtqF35xvhQRhO2gdmiBD64,Yalıkavak Marina Hotel by METT Collection,Yalıkavak,Bodrum,Muğla,Türkiye,Otel,,4.8,5,267,832,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Merkez Mah, Yalıkavak, Çökertme Cd., 48990 Bodrum/Muğla, Türkiye",+902529700060,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Yal%C4%B1kavak%20Marina%20Hotel%20by%20METT%20Collection&query_place_id=ChIJ7QtqF35xvhQRhO2gdmiBD64
BOD192,ChIJSQqN3GlxvhQRvBpAaSr4tEo,Yalıpark Beach Hotel,Yalıkavak,Bodrum,Muğla,Türkiye,Otel,,4.3,5,647,128,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Yalıkavak, Plaj Cd. NO:20/B, 48400 Bodrum/Muğla, Türkiye",+902523131111,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Yal%C4%B1park%20Beach%20Hotel&query_place_id=ChIJSQqN3GlxvhQRvBpAaSr4tEo
